Start Lat,Start Long,End Lat,End Long
34.04112,-84.25971,34.04135,-84.25985
34.04135,-84.25985,34.04152,-84.25994
34.04152,-84.25994,34.04171,-84.26002
34.04171,-84.26002,34.04196,-84.26009
34.04196,-84.26009,34.04208,-84.26012
34.04208,-84.26012,34.04237,-84.26014
34.04237,-84.26014,34.04258,-84.26012
34.04258,-84.26012,34.04272,-84.26008
34.04272,-84.26008,34.04301,-84.25998
34.04301,-84.25998,34.04313,-84.25993
34.04313,-84.25993,34.04331,-84.25986
34.04331,-84.25986,34.04348,-84.25978
34.04348,-84.25978,34.04356,-84.25974
34.04356,-84.25974,34.0438,-84.25961
34.0438,-84.25961,34.04415,-84.25944
34.04415,-84.25944,34.0443,-84.25937
34.0443,-84.25937,34.04446,-84.25929
34.04446,-84.25929,34.04468,-84.25919
34.04468,-84.25919,34.04478,-84.25913
34.04478,-84.25913,34.0451,-84.259
34.0451,-84.259,34.0453,-84.25891
34.0453,-84.25891,34.04562,-84.25873
34.04562,-84.25873,34.04606,-84.25845
34.04913,-84.23971,34.04897,-84.24054
34.04897,-84.24054,34.04885,-84.24121
34.04885,-84.24121,34.04864,-84.24225
34.04864,-84.24225,34.04858,-84.24259
34.04858,-84.24259,34.04849,-84.24311
34.04849,-84.24311,34.04841,-84.24353
34.04841,-84.24353,34.0483,-84.2441
34.0483,-84.2441,34.04823,-84.24445
34.04823,-84.24445,34.04815,-84.24488
34.04815,-84.24488,34.04803,-84.24558
34.04803,-84.24558,34.04792,-84.24619
34.04792,-84.24619,34.04776,-84.24705
34.04776,-84.24705,34.04768,-84.24747
34.04768,-84.24747,34.04761,-84.24781
34.04761,-84.24781,34.04757,-84.248
34.04757,-84.248,34.0475,-84.24826
34.0475,-84.24826,34.04745,-84.24848
34.04745,-84.24848,34.04738,-84.24876
34.04738,-84.24876,34.04725,-84.24921
34.04725,-84.24921,34.04713,-84.24961
34.04713,-84.24961,34.04684,-84.25046
34.04684,-84.25046,34.04651,-84.2514
34.04651,-84.2514,34.04645,-84.25158
34.04645,-84.25158,34.04616,-84.25236
34.04616,-84.25236,34.04614,-84.25242
34.04614,-84.25242,34.04589,-84.25311
34.04589,-84.25311,34.04582,-84.25331
34.04582,-84.25331,34.04561,-84.25388
34.04561,-84.25388,34.04558,-84.25397
34.04558,-84.25397,34.04552,-84.25413
34.04552,-84.25413,34.0454,-84.25448
34.0454,-84.25448,34.04533,-84.25469
34.04533,-84.25469,34.04531,-84.25474
34.04531,-84.25474,34.04526,-84.25492
34.04526,-84.25492,34.04519,-84.25526
34.04519,-84.25526,34.04516,-84.25553
34.04516,-84.25553,34.04515,-84.25562
34.04515,-84.25562,34.04515,-84.25578
34.04515,-84.25578,34.04516,-84.25621
34.04516,-84.25621,34.0452,-84.2565
34.0452,-84.2565,34.04521,-84.25658
34.04521,-84.25658,34.04527,-84.25684
34.04527,-84.25684,34.04529,-84.2569
34.04529,-84.2569,34.04539,-84.25719
34.04539,-84.25719,34.04541,-84.25724
34.04541,-84.25724,34.0456,-84.25763
34.0456,-84.25763,34.04576,-84.25792
34.04576,-84.25792,34.04606,-84.25845
33.94006,-84.24905,33.93968,-84.24885
33.93968,-84.24885,33.93949,-84.24875
33.93949,-84.24875,33.93929,-84.24864
33.93929,-84.24864,33.9392,-84.24857
33.9392,-84.24857,33.93905,-84.24845
33.93905,-84.24845,33.93892,-84.24831
33.93892,-84.24831,33.93864,-84.24801
33.93864,-84.24801,33.93838,-84.24761
33.93838,-84.24761,33.93817,-84.2472
33.93817,-84.2472,33.93806,-84.24698
33.93806,-84.24698,33.93798,-84.2468
33.93798,-84.2468,33.93777,-84.24635
33.93777,-84.24635,33.93768,-84.24633
33.93768,-84.24633,33.93764,-84.24626
33.93764,-84.24626,33.93756,-84.24614
33.93756,-84.24614,33.93749,-84.24605
33.93749,-84.24605,33.93742,-84.24598
33.93742,-84.24598,33.93732,-84.2459
33.93732,-84.2459,33.93727,-84.24586
33.93727,-84.24586,33.93719,-84.24581
33.93719,-84.24581,33.9371,-84.24577
33.9371,-84.24577,33.937,-84.24572
33.937,-84.24572,33.93682,-84.24563
33.93682,-84.24563,33.9366,-84.24553
33.9366,-84.24553,33.93615,-84.24534
33.93615,-84.24534,33.93578,-84.24517
33.93578,-84.24517,33.93531,-84.24496
33.93531,-84.24496,33.93506,-84.24484
33.93506,-84.24484,33.9344,-84.24455
33.9344,-84.24455,33.93426,-84.24449
33.93426,-84.24449,33.93384,-84.2443
33.93384,-84.2443,33.93373,-84.24425
33.93373,-84.24425,33.93351,-84.24418
33.93351,-84.24418,33.9333,-84.24413
33.9333,-84.24413,33.93319,-84.24413
33.93319,-84.24413,33.93307,-84.24414
33.93307,-84.24414,33.93288,-84.24418
33.93288,-84.24418,33.93272,-84.24424
33.93272,-84.24424,33.93258,-84.24431
33.93258,-84.24431,33.93243,-84.2444
33.93243,-84.2444,33.93229,-84.24451
33.93229,-84.24451,33.93218,-84.24462
33.93218,-84.24462,33.93206,-84.24476
33.93206,-84.24476,33.93191,-84.245
33.93191,-84.245,33.93145,-84.24583
33.93145,-84.24583,33.93125,-84.24616
33.93125,-84.24616,33.93091,-84.24677
33.93091,-84.24677,33.93061,-84.24732
33.93061,-84.24732,33.93044,-84.24762
33.93044,-84.24762,33.93031,-84.24784
33.93031,-84.24784,33.93024,-84.24793
33.93024,-84.24793,33.93018,-84.24801
33.93018,-84.24801,33.93011,-84.2481
33.93011,-84.2481,33.93,-84.24822
33.93,-84.24822,33.92988,-84.24833
33.92988,-84.24833,33.92979,-84.24841
33.92979,-84.24841,33.92971,-84.24846
33.92971,-84.24846,33.92962,-84.24852
33.92962,-84.24852,33.92949,-84.2486
33.92949,-84.2486,33.92936,-84.24865
33.92936,-84.24865,33.92925,-84.2487
33.92925,-84.2487,33.92912,-84.24873
33.92912,-84.24873,33.929,-84.24876
33.929,-84.24876,33.92891,-84.24877
33.92891,-84.24877,33.92881,-84.24878
33.92881,-84.24878,33.9287,-84.24878
33.9287,-84.24878,33.9285,-84.24876
33.9285,-84.24876,33.92836,-84.24874
33.92836,-84.24874,33.9281,-84.24867
33.9281,-84.24867,33.92798,-84.24862
33.92798,-84.24862,33.92785,-84.24855
33.92785,-84.24855,33.92765,-84.24842
33.92765,-84.24842,33.92759,-84.24838
33.92759,-84.24838,33.92744,-84.24827
33.92744,-84.24827,33.92734,-84.24819
33.92734,-84.24819,33.92718,-84.24807
33.92718,-84.24807,33.92694,-84.24788
33.92694,-84.24788,33.92674,-84.24771
33.92674,-84.24771,33.92655,-84.24757
33.92655,-84.24757,33.9264,-84.24746
33.9264,-84.24746,33.92633,-84.24741
33.92633,-84.24741,33.9263,-84.24735
33.9263,-84.24735,33.92608,-84.24718
33.92608,-84.24718,33.9263,-84.24735
33.9263,-84.24735,33.92637,-84.24734
33.92637,-84.24734,33.92643,-84.24738
33.92643,-84.24738,33.92679,-84.24763
33.92679,-84.24763,33.92719,-84.24793
33.92719,-84.24793,33.92741,-84.24809
33.92741,-84.24809,33.92769,-84.2483
33.92769,-84.2483,33.92784,-84.2484
33.92784,-84.2484,33.92801,-84.24849
33.92801,-84.24849,33.92815,-84.24854
33.92815,-84.24854,33.92832,-84.24859
33.92832,-84.24859,33.92843,-84.24862
33.92843,-84.24862,33.92853,-84.24864
33.92853,-84.24864,33.92864,-84.24865
33.92864,-84.24865,33.92881,-84.24865
33.92881,-84.24865,33.92897,-84.24862
33.92897,-84.24862,33.92916,-84.24858
33.92916,-84.24858,33.92928,-84.24854
33.92928,-84.24854,33.92937,-84.24851
33.92937,-84.24851,33.92953,-84.24842
33.92953,-84.24842,33.92964,-84.24836
33.92964,-84.24836,33.92977,-84.24826
33.92977,-84.24826,33.9299,-84.24814
33.9299,-84.24814,33.93003,-84.24801
33.93003,-84.24801,33.93013,-84.24787
33.93013,-84.24787,33.93026,-84.24768
33.93026,-84.24768,33.93046,-84.24733
33.93046,-84.24733,33.93177,-84.24501
33.93177,-84.24501,33.93189,-84.2448
33.93189,-84.2448,33.93195,-84.24471
33.93195,-84.24471,33.93205,-84.24458
33.93205,-84.24458,33.93215,-84.24447
33.93215,-84.24447,33.93233,-84.24432
33.93233,-84.24432,33.93247,-84.24422
33.93247,-84.24422,33.93268,-84.24412
33.93268,-84.24412,33.93289,-84.24403
33.93289,-84.24403,33.93303,-84.24401
33.93303,-84.24401,33.93318,-84.244
33.93318,-84.244,33.93322,-84.244
33.93322,-84.244,33.93341,-84.24402
33.93341,-84.24402,33.93357,-84.24406
33.93357,-84.24406,33.93377,-84.24414
33.93377,-84.24414,33.93414,-84.24431
33.93414,-84.24431,33.9343,-84.24438
33.9343,-84.24438,33.93444,-84.24445
33.93444,-84.24445,33.9357,-84.245
33.9357,-84.245,33.93619,-84.24521
33.93619,-84.24521,33.93652,-84.24535
33.93652,-84.24535,33.93692,-84.24552
33.93692,-84.24552,33.93702,-84.24557
33.93702,-84.24557,33.93727,-84.24571
33.93727,-84.24571,33.93745,-84.24584
33.93745,-84.24584,33.93761,-84.246
33.93761,-84.246,33.9377,-84.24611
33.9377,-84.24611,33.93774,-84.24617
33.93774,-84.24617,33.93778,-84.24624
33.93778,-84.24624,33.93777,-84.24635
33.93777,-84.24635,33.93798,-84.2468
33.93798,-84.2468,33.93806,-84.24698
33.93806,-84.24698,33.93817,-84.2472
33.93817,-84.2472,33.93838,-84.24761
33.93838,-84.24761,33.93864,-84.24801
33.93864,-84.24801,33.93892,-84.24831
33.93892,-84.24831,33.93905,-84.24845
33.93905,-84.24845,33.9392,-84.24857
33.9392,-84.24857,33.93929,-84.24864
33.93929,-84.24864,33.93949,-84.24875
33.93949,-84.24875,33.93968,-84.24885
33.93968,-84.24885,33.94006,-84.24905
34.04606,-84.25845,34.04576,-84.25792
34.04576,-84.25792,34.0456,-84.25763
34.0456,-84.25763,34.04541,-84.25724
34.04541,-84.25724,34.04539,-84.25719
34.04539,-84.25719,34.04529,-84.2569
34.04529,-84.2569,34.04527,-84.25684
34.04527,-84.25684,34.04521,-84.25658
34.04521,-84.25658,34.0452,-84.2565
34.0452,-84.2565,34.04516,-84.25621
34.04516,-84.25621,34.04515,-84.25578
34.04515,-84.25578,34.04515,-84.25562
34.04515,-84.25562,34.04516,-84.25553
34.04516,-84.25553,34.04519,-84.25526
34.04519,-84.25526,34.04526,-84.25492
34.04526,-84.25492,34.04531,-84.25474
34.04531,-84.25474,34.04533,-84.25469
34.04533,-84.25469,34.0454,-84.25448
34.0454,-84.25448,34.04552,-84.25413
34.04552,-84.25413,34.04558,-84.25397
34.04558,-84.25397,34.04561,-84.25388
34.04561,-84.25388,34.04582,-84.25331
34.04582,-84.25331,34.04589,-84.25311
34.04589,-84.25311,34.04614,-84.25242
34.04614,-84.25242,34.04616,-84.25236
34.04616,-84.25236,34.04645,-84.25158
34.04645,-84.25158,34.04651,-84.2514
34.04651,-84.2514,34.04684,-84.25046
34.04684,-84.25046,34.04713,-84.24961
34.04713,-84.24961,34.04725,-84.24921
34.04725,-84.24921,34.04738,-84.24876
34.04738,-84.24876,34.04745,-84.24848
34.04745,-84.24848,34.0475,-84.24826
34.0475,-84.24826,34.04757,-84.248
34.04757,-84.248,34.04761,-84.24781
34.04761,-84.24781,34.04768,-84.24747
34.04768,-84.24747,34.04776,-84.24705
34.04776,-84.24705,34.04792,-84.24619
34.04792,-84.24619,34.04803,-84.24558
34.04803,-84.24558,34.04815,-84.24488
34.04815,-84.24488,34.04823,-84.24445
34.04823,-84.24445,34.0483,-84.2441
34.0483,-84.2441,34.04841,-84.24353
34.04841,-84.24353,34.04849,-84.24311
34.04849,-84.24311,34.04858,-84.24259
34.04858,-84.24259,34.04864,-84.24225
34.04864,-84.24225,34.04885,-84.24121
34.04885,-84.24121,34.04897,-84.24054
34.04897,-84.24054,34.04913,-84.23971
33.93912,-84.21111,33.9394,-84.21132
33.9394,-84.21132,33.93949,-84.21138
33.93949,-84.21138,33.93962,-84.21148
33.93962,-84.21148,33.93997,-84.21177
33.93997,-84.21177,33.94013,-84.21192
33.94013,-84.21192,33.94038,-84.21218
33.94038,-84.21218,33.94047,-84.2123
33.94047,-84.2123,33.94056,-84.21247
33.94056,-84.21247,33.94063,-84.21262
33.94063,-84.21262,33.94067,-84.21272
33.94067,-84.21272,33.94072,-84.21284
33.94072,-84.21284,33.94085,-84.21318
33.94085,-84.21318,33.94097,-84.21346
33.94097,-84.21346,33.94102,-84.21361
33.94102,-84.21361,33.94108,-84.21372
33.94108,-84.21372,33.9411,-84.21375
33.9411,-84.21375,33.94108,-84.21372
33.94108,-84.21372,33.94102,-84.21361
33.94102,-84.21361,33.94097,-84.21346
33.94097,-84.21346,33.94085,-84.21318
33.94085,-84.21318,33.94072,-84.21284
33.94072,-84.21284,33.94067,-84.21272
33.94067,-84.21272,33.94063,-84.21262
33.94063,-84.21262,33.94056,-84.21247
33.94056,-84.21247,33.94047,-84.2123
33.94047,-84.2123,33.94038,-84.21218
33.94038,-84.21218,33.94013,-84.21192
33.94013,-84.21192,33.93997,-84.21177
33.93997,-84.21177,33.93962,-84.21148
33.93962,-84.21148,33.93949,-84.21138
33.93949,-84.21138,33.9394,-84.21132
33.9394,-84.21132,33.93912,-84.21111
33.95539,-84.20791,33.95529,-84.20806
33.95529,-84.20806,33.95522,-84.2081
33.95522,-84.2081,33.9551,-84.20814
33.9551,-84.20814,33.95498,-84.20814
33.95498,-84.20814,33.95474,-84.20817
33.95474,-84.20817,33.95457,-84.20821
33.95457,-84.20821,33.95423,-84.20836
33.95423,-84.20836,33.95408,-84.20843
33.95408,-84.20843,33.95384,-84.20854
33.95384,-84.20854,33.95361,-84.20864
33.95361,-84.20864,33.95324,-84.20875
33.95324,-84.20875,33.95289,-84.20881
33.95289,-84.20881,33.95277,-84.20882
33.95277,-84.20882,33.95266,-84.20882
33.95266,-84.20882,33.95235,-84.20881
33.95235,-84.20881,33.95214,-84.20879
33.95214,-84.20879,33.95167,-84.20873
33.95167,-84.20873,33.9515,-84.20871
33.9515,-84.20871,33.95083,-84.20863
33.95083,-84.20863,33.95078,-84.20862
33.95078,-84.20862,33.95057,-84.20858
33.95057,-84.20858,33.95032,-84.20854
33.95032,-84.20854,33.94973,-84.20845
33.94973,-84.20845,33.94954,-84.20842
33.94954,-84.20842,33.94919,-84.20838
33.94919,-84.20838,33.94888,-84.20835
33.94888,-84.20835,33.94869,-84.20832
33.94869,-84.20832,33.94848,-84.2083
33.94848,-84.2083,33.94831,-84.20832
33.94831,-84.20832,33.94821,-84.20836
33.94821,-84.20836,33.94812,-84.20839
33.94812,-84.20839,33.948,-84.20844
33.948,-84.20844,33.94787,-84.20853
33.94787,-84.20853,33.9478,-84.20859
33.9478,-84.20859,33.94771,-84.20871
33.94771,-84.20871,33.94759,-84.20889
33.94759,-84.20889,33.94746,-84.20912
33.94746,-84.20912,33.94733,-84.20939
33.94733,-84.20939,33.94701,-84.2102
33.94701,-84.2102,33.94683,-84.21064
33.94683,-84.21064,33.94659,-84.21118
33.94659,-84.21118,33.9463,-84.21171
33.9463,-84.21171,33.9462,-84.21188
33.9462,-84.21188,33.94606,-84.21212
33.94606,-84.21212,33.9459,-84.21232
33.9459,-84.21232,33.94563,-84.21262
33.94563,-84.21262,33.94412,-84.21387
33.94412,-84.21387,33.9441,-84.21388
33.9441,-84.21388,33.94393,-84.21402
33.94393,-84.21402,33.94384,-84.2141
33.94384,-84.2141,33.94357,-84.21431
33.94357,-84.21431,33.94326,-84.21456
33.94326,-84.21456,33.94216,-84.21553
33.94216,-84.21553,33.94172,-84.21595
33.94172,-84.21595,33.94117,-84.21641
33.94117,-84.21641,33.94097,-84.21658
33.94097,-84.21658,33.94052,-84.21695
33.94052,-84.21695,33.94006,-84.21731
33.94006,-84.21731,33.93991,-84.21747
33.93991,-84.21747,33.93988,-84.2175
33.93988,-84.2175,33.93975,-84.21763
33.93975,-84.21763,33.93969,-84.21769
33.93969,-84.21769,33.93928,-84.21815
33.93928,-84.21815,33.93898,-84.21848
33.93898,-84.21848,33.93892,-84.21856
33.93892,-84.21856,33.93881,-84.21868
33.93881,-84.21868,33.9387,-84.21881
33.9387,-84.21881,33.93846,-84.2191
33.93846,-84.2191,33.93831,-84.21929
33.93831,-84.21929,33.93825,-84.21937
33.93825,-84.21937,33.93801,-84.21968
33.93801,-84.21968,33.93773,-84.2201
33.93773,-84.2201,33.93758,-84.22036
33.93758,-84.22036,33.93748,-84.22055
33.93748,-84.22055,33.93738,-84.22076
33.93738,-84.22076,33.93736,-84.22081
33.93736,-84.22081,33.93729,-84.22098
33.93729,-84.22098,33.93722,-84.2212
33.93722,-84.2212,33.9372,-84.2214
33.9372,-84.2214,33.93715,-84.22157
33.93715,-84.22157,33.93698,-84.22192
33.93698,-84.22192,33.93696,-84.22196
33.93696,-84.22196,33.93681,-84.22225
33.93681,-84.22225,33.93666,-84.22259
33.93666,-84.22259,33.93645,-84.22305
33.93645,-84.22305,33.93642,-84.2231
33.93642,-84.2231,33.9362,-84.22349
33.9362,-84.22349,33.93613,-84.22363
33.93613,-84.22363,33.93598,-84.22396
33.93598,-84.22396,33.93585,-84.22423
33.93585,-84.22423,33.93583,-84.22427
33.93583,-84.22427,33.93573,-84.22442
33.93573,-84.22442,33.93561,-84.22456
33.93561,-84.22456,33.93557,-84.22461
33.93557,-84.22461,33.9355,-84.22468
33.9355,-84.22468,33.9353,-84.22489
33.95576,-84.20808,33.9556,-84.20803
33.9556,-84.20803,33.95539,-84.20791
33.95539,-84.20791,33.95524,-84.20777
33.95524,-84.20777,33.95514,-84.20764
33.95514,-84.20764,33.95507,-84.20749
33.95507,-84.20749,33.955,-84.20724
33.955,-84.20724,33.95499,-84.20696
33.95499,-84.20696,33.955,-84.20672
33.955,-84.20672,33.95501,-84.20641
33.95501,-84.20641,33.95503,-84.2061
33.95503,-84.2061,33.95506,-84.20577
33.95506,-84.20577,33.95507,-84.20565
33.95507,-84.20565,33.95508,-84.20535
33.95508,-84.20535,33.95507,-84.20469
33.95507,-84.20469,33.95503,-84.20404
33.95503,-84.20404,33.95501,-84.20387
33.95501,-84.20387,33.95498,-84.20361
33.95498,-84.20361,33.95491,-84.20314
33.95491,-84.20314,33.95484,-84.20288
33.95484,-84.20288,33.95482,-84.20283
33.95482,-84.20283,33.95476,-84.20266
33.95476,-84.20266,33.95467,-84.20243
33.95467,-84.20243,33.95453,-84.2022
33.95453,-84.2022,33.95442,-84.20204
33.95442,-84.20204,33.95428,-84.20185
33.95428,-84.20185,33.95405,-84.20162
33.95405,-84.20162,33.954,-84.20158
33.954,-84.20158,33.95387,-84.20148
33.95387,-84.20148,33.9537,-84.20135
33.9537,-84.20135,33.95365,-84.20132
33.95365,-84.20132,33.95343,-84.20115
33.95343,-84.20115,33.95321,-84.20099
33.95321,-84.20099,33.95294,-84.20078
33.95294,-84.20078,33.95283,-84.20069
33.95283,-84.20069,33.95274,-84.20063
33.95274,-84.20063,33.95247,-84.20042
33.95247,-84.20042,33.9522,-84.20022
33.9522,-84.20022,33.9521,-84.20014
33.9521,-84.20014,33.95182,-84.19993
33.95182,-84.19993,33.95178,-84.1999
33.95178,-84.1999,33.95153,-84.19972
33.95153,-84.19972,33.95139,-84.19963
33.95139,-84.19963,33.95107,-84.19944
33.95107,-84.19944,33.95082,-84.19929
33.95082,-84.19929,33.9506,-84.19916
33.9506,-84.19916,33.95041,-84.19905
33.95041,-84.19905,33.95036,-84.19902
33.95036,-84.19902,33.95025,-84.19895
33.95025,-84.19895,33.95002,-84.19882
33.95002,-84.19882,33.94995,-84.19877
33.94995,-84.19877,33.94978,-84.19864
33.94978,-84.19864,33.94965,-84.19853
33.94965,-84.19853,33.94932,-84.19822
33.9353,-84.22489,33.9355,-84.22468
33.9355,-84.22468,33.93557,-84.22461
33.93557,-84.22461,33.93561,-84.22456
33.93561,-84.22456,33.93573,-84.22442
33.93573,-84.22442,33.93583,-84.22427
33.93583,-84.22427,33.93585,-84.22423
33.93585,-84.22423,33.93598,-84.22396
33.93598,-84.22396,33.93613,-84.22363
33.93613,-84.22363,33.9362,-84.22349
33.9362,-84.22349,33.93642,-84.2231
33.93642,-84.2231,33.93645,-84.22305
33.93645,-84.22305,33.93666,-84.22259
33.93666,-84.22259,33.93681,-84.22225
33.93681,-84.22225,33.93696,-84.22196
33.93696,-84.22196,33.93698,-84.22192
33.93698,-84.22192,33.93715,-84.22157
33.93715,-84.22157,33.9372,-84.2214
33.9372,-84.2214,33.93722,-84.2212
33.93722,-84.2212,33.93729,-84.22098
33.93729,-84.22098,33.93736,-84.22081
33.93736,-84.22081,33.93738,-84.22076
33.93738,-84.22076,33.93748,-84.22055
33.93748,-84.22055,33.93758,-84.22036
33.93758,-84.22036,33.93773,-84.2201
33.93773,-84.2201,33.93801,-84.21968
33.93801,-84.21968,33.93825,-84.21937
33.93825,-84.21937,33.93831,-84.21929
33.93831,-84.21929,33.93846,-84.2191
33.93846,-84.2191,33.9387,-84.21881
33.9387,-84.21881,33.93881,-84.21868
33.93881,-84.21868,33.93892,-84.21856
33.93892,-84.21856,33.93898,-84.21848
33.93898,-84.21848,33.93928,-84.21815
33.93928,-84.21815,33.93969,-84.21769
33.93969,-84.21769,33.93975,-84.21763
33.93975,-84.21763,33.93988,-84.2175
33.93988,-84.2175,33.93991,-84.21747
33.93991,-84.21747,33.94006,-84.21731
33.94006,-84.21731,33.94052,-84.21695
33.94052,-84.21695,33.94097,-84.21658
33.94097,-84.21658,33.94117,-84.21641
33.94117,-84.21641,33.94172,-84.21595
33.94172,-84.21595,33.94216,-84.21553
33.94216,-84.21553,33.94326,-84.21456
33.94326,-84.21456,33.94357,-84.21431
33.94357,-84.21431,33.94384,-84.2141
33.94384,-84.2141,33.94393,-84.21402
33.94393,-84.21402,33.9441,-84.21388
33.9441,-84.21388,33.94412,-84.21387
33.94412,-84.21387,33.94563,-84.21262
33.94563,-84.21262,33.9459,-84.21232
33.9459,-84.21232,33.94606,-84.21212
33.94606,-84.21212,33.9462,-84.21188
33.9462,-84.21188,33.9463,-84.21171
33.9463,-84.21171,33.94659,-84.21118
33.94659,-84.21118,33.94683,-84.21064
33.94683,-84.21064,33.94701,-84.2102
33.94701,-84.2102,33.94733,-84.20939
33.94733,-84.20939,33.94746,-84.20912
33.94746,-84.20912,33.94759,-84.20889
33.94759,-84.20889,33.94771,-84.20871
33.94771,-84.20871,33.9478,-84.20859
33.9478,-84.20859,33.94787,-84.20853
33.94787,-84.20853,33.948,-84.20844
33.948,-84.20844,33.94812,-84.20839
33.94812,-84.20839,33.94821,-84.20836
33.94821,-84.20836,33.94831,-84.20832
33.94831,-84.20832,33.94848,-84.2083
33.94848,-84.2083,33.94869,-84.20832
33.94869,-84.20832,33.94888,-84.20835
33.94888,-84.20835,33.94919,-84.20838
33.94919,-84.20838,33.94954,-84.20842
33.94954,-84.20842,33.94973,-84.20845
33.94973,-84.20845,33.95032,-84.20854
33.95032,-84.20854,33.95057,-84.20858
33.95057,-84.20858,33.95078,-84.20862
33.95078,-84.20862,33.95083,-84.20863
33.95083,-84.20863,33.9515,-84.20871
33.9515,-84.20871,33.95167,-84.20873
33.95167,-84.20873,33.95214,-84.20879
33.95214,-84.20879,33.95235,-84.20881
